timestamp,altitude,cadence,distance,speed,power,temperature
2023-09-12T18:52:11,1407.2,62,13436.81,80.014,132,30
2023-09-12T18:52:12,1407.2,62,13459.12,80.215,139,30
2023-09-12T18:52:13,1407,62,13481.26,79.812,138,30
2023-09-12T18:52:14,1406.8,62,13503.19,78.937,151,30
2023-09-12T18:52:15,1406.8,62,13525.04,78.667,165,30
2023-09-12T18:52:16,1406.6,62,13546.96,78.804,145,30
2023-09-12T18:52:17,1406.6,62,13568.86,78.937,149,30
2023-09-12T18:52:18,1406.6,62,13591.04,79.776,147,30
2023-09-12T18:52:19,1406.4,62,13612.97,79.006,139,30
2023-09-12T18:52:20,1406.4,62,13634.99,79.272,75,30
2023-09-12T18:52:21,1406.4,62,13656.87,78.703,45,30
